bookID,title,authors,isbn
5305,Sense and Sensuality: Jesus Talks to Oscar Wilde on the Pursuit of Pleasure (Great Conversations),Ravi Zacharias,1590528603
5306,Travels with Charley: In Search of America,John Steinbeck,0142000701
5307,Novels and Stories 1932–1937: The Pastures of Heaven / To a God Unknown / Tortilla Flat / In Dubious Battle / Of Mice and Men,John Steinbeck/Elaine Steinbeck/Robert DeMott,1883011019
5308,The Pearl,John Steinbeck,0142000698
5309,The Life and Times of Scrooge McDuck,Don Rosa,0911903968
5310,The Life and Times of Scrooge McDuck Companion,Don Rosa,1888472405
5314,The Last Christmas of Ebenezer Scrooge,Marvin Kaye,1592241336
5316,Uncle Scrooge #359,Don Rosa/Carl Barks/Lars Jensen/Pat McGreal/Carol McGreal/Frank Jonker/Romano Scarpa/Mau Heymans/José Massaroli,1888472421
5319,A Christmas Story,Jean Shepherd,0767916220
5321,My First Story of Christmas,Tim Dowley/Roger Langton,0802417582
5322,The Christmas Story,Jane Werner Watson/Eloise Wilkin,0307989135
5327,A Christmas Carol,Charles Dickens/P.J. Lynch,0763631205
5328,A Christmas Carol,Charles Dickens,1580495796
5330,The Annotated Christmas Carol,Charles Dickens/Michael Patrick Hearn/John Leech,0393051587
5332,Charles Dickens' A Christmas Carol,Jane Parker Resnick/Christian Birmingham,0762408480
5337,Little Dorrit,Charles Dickens/Hablot Knight Browne/David Gates,037575914X
5338,A Christmas Carol and Other Christmas Writings,Charles Dickens/Michael Slater,0140439056
5342,The Life of Our Lord: Written for His Children During the Years 1846 to 1849,Charles Dickens,0684865378
5344,Hard Times,Charles Dickens,0321107217
5345,The Innocent Man: Murder and Injustice in a Small Town,John Grisham,0385517238
5346,The Last Juror,John Grisham,0385339682
5348,The Testament,John Grisham/Jorma-Veikko Sappinen,0440234743
5349,The Rainmaker,John Grisham,0385339607
5350,The Partner,John Grisham,0385339100
5351,The Street Lawyer,John Grisham,0385339097
5352,The Summons,John Grisham,0385339593
5354,The Brethren,John Grisham,0385339674
5356,The King of Torts,John Grisham,0385339658
5357,Skipping Christmas,John Grisham,0099481685
5358,The Firm,Robin Waterfield/John Grisham,0582418275
5359,The Client,John Grisham,0385339089
5360,A Painted House,John Grisham,0385337930
5362,The Summons / The Brethren,John Grisham/Michael Beck/Frank  Muller,0739342770
5364,Dragonfly in Amber (Outlander  #2),Diana Gabaldon,0385335970
5368,Forever Amber,Kathleen Winsor,0141009829
5370,Amber Brown Is Green With Envy,Paula Danziger/Tony Ross,0439071712
5371,Amber Brown Is Not a Crayon,Paula Danziger/Tony Ross,0142406198
5372,Amber and Ashes (Dragonlance: The Dark Disciple  #1),Margaret Weis,0786937424
5373,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,0747411875
5374,The Dragon's Eye (Dragonology Chronicles  #1),Dugald A. Steer/Douglas Carrel,0763628107
5375,The Dragon's Eye (Erec Rex  #1),Kaza Kingsley/Melvyn Grant,0978655567
5376,Dragon's Eye (Stonefort  #1),James A. Hetley,0441013724
5396,Dragon's Eye,Christopher Stasheff/William R. Forstchen/Nick DiChario/S.N. Lewitt/Bill Fawcett/Mike Resnick/Mickey Zucker Reichert/S.M. Stirling/Diane Duane/Jody Lynn Nye/Roland J. Green/Teresa Patterson/Judith R. Conly,0671876090
5402,"Stand Back  Said the Elephant  ""I'm Going to Sneeze!""",Patricia Thomas/Wallace Tripp,0688093388
5404,Here I Stand: A Life of Martin Luther,Roland H. Bainton,0452011469
5412,The Stand: Das letzte Gefecht,Stephen King/Joachim Körber,3404134117
5413,'Salem's Lot,Stephen King/Jerry N. Uelsmann,0385516487
5414,'Salem's Lot,Stephen King/Ron McLarty,0743536967
5415,'Salem's Lot,Stephen King,0965772411
5417,Carrie / 'Salem's Lot / The Shining,Stephen King,0517219026
5419,'Salem's Lot,Stephen King,0451092317
5420,'Salem's Lot,Stephen King,0340770538
5427,Orientalism,Edward W. Said,0141187425
5439,Interpreter of Maladies,Jhumpa Lahiri,0618101365
5442,The Faiths of the Founding Fathers,David L. Holmes,0195300920
5452,Girls in Pants: The Third Summer of the Sisterhood (Sisterhood  #3),Ann Brashares,0553375938
5453,Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood  #4),Ann Brashares,0385729367
5458,Junie B.  First Grader: Cheater Pants (Junie B. Jones  #21),Barbara Park/Denise Brunkus,0375823026
5471,Nineteen Eighty-Four,George Orwell/Thomas Pynchon,0452284236
5472,Animal Farm / 1984,George Orwell/Christopher Hitchens,0151010269
5477,1984,George Orwell/Erich Fromm,0451516753
5478,Nineteen Eighty-Four,George Orwell,1421808323
5479,Brave New World / Brave New World Revisited,Aldous Huxley/Christopher Hitchens,0060776099
5480,Brave New World and Brave New World Revisited,Aldous Huxley/Christopher Hitchens,0060535261
5481,Brave New World Revisited,Aldous Huxley,0060898526
5485,Brave New World,Aldous Huxley,0060850523
5486,Andrew Carnegie,David Nasaw,1594201048
5488,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,0375413316
5490,Children of the Alley,Naguib Mahfouz/Peter Theroux,0385264739
5497,Akhenaten: Dweller in Truth,Naguib Mahfouz/Tagreid Abu-Hassabo,0385499094
5498,Adrift on the Nile,Naguib Mahfouz/Frances Liardet,0385423330
5499,Midaq Alley,Naguib Mahfouz/Trevor Le Gassick,0385264763
5502,The Harafish,Naguib Mahfouz/Catherine Cobham/Naguib Mahfouz,0385423357
5503,The Day the Leader Was Killed,Naguib Mahfouz/Surgana/Naguib Mahfouz,0385499221
5508,Anne Frank Beyond the Diary: A Photographic Remembrance,Ruud van der Rol/Rian Verhoeven/Anna Quindlen/Anne Frank/Tony   Langham/Plym Peters,0140369260
5509,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,Miep Gies/Alison Leslie Gold,0671662341
5513,The Diary of Anne Frank,Frances Goodrich/Albert Hackett/Wendy Kesselman,082221718X
5514,Anne Frank: Life in Hiding,Johanna Hurwitz/Vera Rosenberry,0380732548
5518,Cliffs Notes on Hansberry's A Raisin in the Sun,Rosetta James,0822011085
5526,Dear John,Nicholas Sparks,0446528056
5527,All the King's Men,Robert Penn Warren,0156004801
5528,Cliffs notes on Warren's All the King's Men,L. David Allen,0822001462
5530,All the King's Men: Three Stage Versions,Robert Penn Warren/James A. Perkins/James A. Grimshaw,0820320978
5534,Men's Health: Book of Muscle - The World's Most Complete Guide to Building Your Body,Ian King/Lou Schuler/Frederick Deluvier,1579547699
5544,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman,0393316041
5545,The Feynman Lectures on Physics  3 Vols,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,0201500647
5548,What Do You Care What Other People Think?,Richard P. Feynman,0393320928
5550,Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman,Richard P. Feynman/Michelle Feynman,0738206369
5552,QED: The Strange Theory of Light and Matter,Richard P. Feynman,0691024170
5554,Kiffe Kiffe Demain (French Edition),Faïza Guène,0785990232
5558,iWoz,Steve Wozniak/Gina Smith,0393061434
5571,Cradle to Cradle: Remaking the Way We Make Things,William McDonough/Michael Braungart,0865475873
5575,Cradle and All,James Patterson,0446609404
5585,The Creation of the American Republic  1776-1787,Gordon S. Wood,0807847232
5587,Power  Faith  and Fantasy: America in the Middle East 1776 to the Present,Michael B. Oren,0393058263
5595,Problems of the Self: Philosophical Papers 1956 1972,Bernard Williams,0521290600
5598,Moral Luck: Philosophical Papers 1973-1980,Bernard Williams,0521286913
5599,Ethics and the Limits of Philosophy,Bernard Williams,067426858X
5606,On Rhetoric and Language: Four Key Dialogues,Jean Nienkamp,1880393336
5635,The Norton Anthology of Modern and Contemporary Poetry,Jahan Ramazani/Richard Ellmann/Robert O'Clair,039332429X
5653,The Elephant War,Gillian Avery,1903252040
5659,The Wind in the Willows,Kenneth Grahame/Gillian Avery,0143039091
5660,The Everyman Anthology of Poetry for Children,Gillian Avery/Everyman's Library/Thomas Benwick,0679436340
5661,Holiday Romance and Other Writings for Children,Charles Dickens,0460876015
5665,Ideas Have Consequences,Richard M. Weaver,0226876802
5671,The Ethics of Rhetoric,Richard M. Weaver,0961180021
5678,Manliness,Harvey Mansfield,0300106645
5685,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,0142000272
5691,The Brothers Karamazov,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,0099922800
5693,Selected Stories of Anton Chekhov,Anton Chekhov/Richard Pevear/Larissa Volokhonsky,0553381008
5694,Mother Maria Skobtsova: Essential Writings,Maria Skobtsova/Richard Pevear,1570754365
5696,What is Art?,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,0140446427
5697,The Complete Short Novels,Anton Chekhov/Richard Pevear/Larissa Volokhonsky,140003292X
5698,The Double and The Gambler,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,0375719016
5700,The Adolescent,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,0375719008
5712,If I Die in a Combat Zone,Tim O'Brien,0007162995
5713,If I Die In A Combat Zone,Tim O'Brien,0586087990
5720,Rainbow Six (John Clark  #2; Jack Ryan Universe  #10),Tom Clancy/David Dukes,0425170349
5728,Child of War  Woman of Peace,Le Ly Hayslip/James Hayslip/Jenny Wurts,0385471475
5729,When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace,Le Ly Hayslip/Jay Wurts,0452271681
5735,Philip Vera Cruz: A Personal History of Filipino Immigrants and the Farmworkers Movement,Craig Scharlin/Lilia V. Villanueva,0295979844
5736,Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South,Anne Moody,0385337817
5738,I'm Too Young To Be Seventy,Judith Viorst/Laura Gibson,0743267745
5743,Seventy-Seven Clocks (Bryant & May #3),Christopher Fowler,0553587153
5752,The Blank Slate: The Modern Denial of Human Nature,Steven Pinker,0142003344
5755,The Language Instinct: How the Mind Creates Language,Steven Pinker,0060958332
5756,Learnability and Cognition: The Acquisition of Argument Structure,Steven Pinker/Jacques A. Mehler,0262660733
5759,Fight Club,Chuck Palahniuk,0393327345
5766,BSD Hacks,Lavigne,0596006799
5770,The Design and Implementation of the 4.3BSD UNIX Operating System,Samuel J. Leffler/Marshall Kirk McKusick/Michael J. Karels,0201061961
5776,Choke,Stuart Woods,0061094226
5777,Choke Point: A Brinker Mystery (Brinker P.I.),James C. Mitchell,0312315325
5787,The Aleph and Other Stories,Jorge Luis Borges/Andrew Hurley,0142437883
5794,El Aleph,Jorge Luis Borges,9500425998
5797,Vanity Fair,William Makepeace Thackeray/John Carey,0141439831
5799,Vanity Fair,William Makepeace Thackeray/Nicholas Dames,1593080719
5800,Vanity Fair,William Makepeace Thackeray,0140620850
5805,V for Vendetta,Alan Moore/David   Lloyd,1401207928
5809,V.,Thomas Pynchon/Carlos Martín Ramírez,2020418770
5810,Girl in the Shadows (Shadows  #2),V.C. Andrews,1416500529
5812,V for Vendetta,Steve Moore/Lilly Wachowski/Lana Wachowski/Alan Moore,1416516999
5813,Heaven (Casteel  #1),V.C. Andrews,0671010050
5814,Slow Learner: Early Stories,Thomas Pynchon,0099532514
5816,A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel,Steven Weisenburger,0820328073
5821,Casino Royale,Ian Fleming,0141187581
5824,Casino Royale,Anthony Hern/Ian Fleming/Henry Gammidge/John McLusky,1840238437
5826,Bel Canto,Ann Patchett,0060838728
5835,Guerilla Film Makers Movie Blueprint,Chris          Jones/Jonathan Newman/Cara Williams,0826414532
5838,Mini-Manual of the Urban Guerrilla,Carlos Marighella,1894925025
5843,The Career Programmer: Guerilla Tactics for an Imperfect World (Expert's Voice),Christopher   Duncan,1590596242
5845,A Bend in the River,V.S. Naipaul,0330487140
5848,The Middle Passage,V.S. Naipaul,0375708340
5851,Magic Seeds,V.S. Naipaul,0375707271
5853,Half a Life,V.S. Naipaul,037570728X
5855,North of South: An African Journey,Shiva Naipaul,0140188266
5863,V.S. Naipaul,Bruce Alvin King,1403904561
5874,Regeneration Through Violence: The Mythology of the American Frontier  1600–1860,Richard Slotkin,0806132299
5875,Regeneration (Species Imperative  #3),Julie E. Czerneda,0756403456
5877,The Regeneration Trilogy (Regeneration  #1-3),Pat Barker,0670869295
5880,The Sparrow (The Sparrow  #1),Mary Doria Russell,0552997773
5881,The Age of Bronze (Pirates of the Caribbean: Jack Sparrow  #5),Rob Kidd/Walt Disney Company,1423101685
5882,The Sword of Cortés (Pirates of the Caribbean: Jack Sparrow  #4),Rob Kidd/Jean-Paul Orpinas/Walt Disney Company,1423100611
5883,The Pirate Chase (Pirates of the Caribbean: Jack Sparrow  #3),Rob Kidd/Walt Disney Company,1423100204
5885,The Siren Song (Pirates of the Caribbean: Jack Sparrow  #2),Rob Kidd/Jean-Paul Orpinas,1423100190
5886,The Coming Storm (Pirates of the Caribbean: Jack Sparrow  #1),Rob Kidd/Jean-Paul Orpinas,1423100182
5890,The Woman in White,Wilkie Collins/Matthew Sweet,0141439610
5891,The Woman in White,Wilkie Collins,0486440966
5893,The Woman in White,Wilkie Collins/Maria K. Bachman/Don Richard Cox,1551116448
5896,The Woman in White,Wilkie Collins/Camille Cauti,1593082800
5898,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,0007136587
5901,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks Upon The United States,0393060411
5907,The Hobbit  or There and Back Again,J.R.R. Tolkien,0618260307
5910,The Annotated Hobbit,J.R.R. Tolkien/Douglas A. Anderson,0007137273
5911,Poems From The Hobbit,J.R.R. Tolkien,0618009345
5912,The Hobbit: Or There and Back Again,J.R.R. Tolkien,1594130051
5915,The Hobbit,J.R.R. Tolkien,0261103288
5918,Ruthless Rhymes for Heartless Homes and More Ruthless Rhymes,Harry Graham/Frank J. Moore/D. Streamer,0486402185
5931,The Essential Neruda: Selected Poems,Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner,0872864286
5932,Twenty Love Poems and a Song of Despair,Pablo Neruda/W.S. Merwin/Cristina García,0143039962
5934,Veinte poemas de amor y una canción desesperada; Cien sonetos de amor,Pablo Neruda,1400001447
5937,Love,Pablo Neruda,0786881488
5942,Anil's Ghost,Michael Ondaatje,0375724370
5952,Waiting for My Cats to Die: A Memoir,Stacy Horn,0312287445
5957,Narcissus and Goldmund,Hermann Hesse/Leila Vennewitz,0720608724
5966,Edward Lear's Book of Nonsense: With Lear's Original Illustrations,Edward Lear/Simcha Shtull,1888297018
5969,A Sparrow Falls (Courtney #3),Wilbur Smith,0312940688
5970,Providence of a Sparrow: Lessons from a Life Gone to the Birds,Chris Chester,1400033853
5974,Sparrow Hawk Red,Ben Mikaelsen,0786811056
5975,The Fall of a Sparrow,Robert Hellenga,0684850273
5976,The Bluebird and the Sparrow (Women of the West  #10),Janette Oke,0764202537
5981,Journey of the Sparrows,Fran Leeper Buss/Daisy Cubias,0142302090
5984,Aleutian Sparrow,Karen Hesse/Evon Zerbetz/Kim McGillivray,1416903275
5985,An Episode of Sparrows,Rumer Godden,1590171241
5989,Li Po and Tu Fu: Poems,Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung,0140442723
5991,混血王子的背叛 (哈利波特  #6),J.K. Rowling/J.K.羅琳/皇冠編譯組/張定綺/彭倩文/趙丕慧/林靜華,9573321742
6003,火盃的考驗 (哈利波特  #4),J.K. Rowling/J.K.羅琳/彭倩文,9573318318
6008,Five T'ang Poets,Wang Wei/Li Bai/Li Ho/Li Shang-yin/David        Young,093244055X
6038,The End of Obscenity: The Trials of Lady Chatterley  Tropic of Cancer  and Fanny Hill,Charles Rembar,0060970618
6048,Juniper,Monica Furlong,0394832205
6057,The Long Road Back: A Survivor's Guide to Anorexia,Judy Tam Sargent/Sonia Nordenson,1880823195
6058,The Road Back,Erich Maria Remarque,1931541744
6066,Robinson Crusoe,Daniel Defoe/L.J. Swingle,1593080115
6069,Achilles in Vietnam: Combat Trauma and the Undoing of Character,Jonathan Shay,0684813211
6076,The Work of Mourning,Jacques Derrida/Pascale-Anne Brault/Michael Naas,0226142817
6089,Transform Your Life: A step-by-step programme for change,Diana Cooper,0749919442
6106,A Short History of Byzantium,John Julius Norwich,0679772693
6107,The Middle Sea: A History of the Mediterranean,John Julius Norwich,0701176083
6109,A History of Venice,John Julius Norwich,0679721975
6110,The Normans in Sicily: The Normans in the South 1016-1130 and the Kingdom in the Sun 1130-1194,John Julius Norwich,0140152121
6112,Siddhartha,Hermann Hesse/Susan Bernofsky/Tom Robbins,0679643362
6115,Siddhartha,Hermann Hesse/Joachim Neugroschel/Ralph Freedman,0142437182
6129,Siddhartha,Hermann Hesse,2253008486
6138,The Moonstone,Wilkie Collins/Carolyn G. Heilbrun,0375757856
6140,The Moonstone,Wilkie Collins,0140620133
6144,The Moonstone,Wilkie Collins/P.D. James,0192100289
6148,Ride of the Second Horseman: The Birth and Death of War,Robert L. O'Connell,0195119207
6149,Beloved,Toni Morrison,1400033411
6150,Cry  the Beloved Country,Alan Paton,074326195X
6151,Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen,0824519868
6152,Come Away My Beloved,Frances J. Roberts,1593109156
6155,Israel  My Beloved,Kay Arthur,0736903704
6156,Beloved Bride: The Letters of Stonewall Jackson to His Wife,Bill Potter/Stephen Lang,1929241631
6157,The Search for the Beloved: Journeys in Mythology and Sacred Psychology (Inner Workbook),Jean Houston,0874778719
6159,Reservation Blues,Sherman Alexie,0802141900
6163,The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,Cormac McCarthy,0375407936
6167,Music & Silence,Rose Tremain,0743418263
6173,The Periodic Table,Primo Levi,0140296611
6174,Survival in Auschwitz,Primo Levi/Stuart J. Woolf/Philip Roth,0684826801
6175,The Reawakening,Primo Levi/Stuart J. Woolf,0684826356
6176,The Drowned and the Saved,Primo Levi,0349100470
6180,The Monkey's Wrench,Primo Levi/William Weaver/Ruth Feldman/Ruth Tenzer Feldman,0140188924
6182,Primo Levi: A Life,Ian Thomson,0312423675
6184,Wuthering Heights,Emily Brontë,0140620125
6192,Disgrace,J.M. Coetzee,0143036378
6194,Waiting for the Barbarians,J.M. Coetzee,0140283358
6197,The Lives of Animals,J.M. Coetzee/Amy Gutmann/Peter Singer/Wendy Doniger/Barbara Smuts/Marjorie Garber,069107089X
6198,Boyhood: Scenes from Provincial Life,J.M. Coetzee,014026566X
6200,Youth,J.M. Coetzee,0142002003
6207,Age of Iron,J.M. Coetzee,0140275657
6216,The Wife (Kristin Lavransdatter  #2),Sigrid Undset/Tiina Nunnally/Sherrill Harbison,0141181281
6217,Kristin Lavransdatter (Kristin Lavransdatter  #1-3),Sigrid Undset/Tiina Nunnally/Brad Leithauser,0143039164
6218,The Axe (The Master of Hestviken  #1),Sigrid Undset/Arthur G. Chater,0679752730
6219,The Cross (Kristin Lavransdatter  #3),Sigrid Undset/Tiina Nunnally/Sherrill Harbison,0141182350
6220,The Wreath (Kristin Lavransdatter  #1),Sigrid Undset/Tiina Nunnally,0141180412
6221,The Mistress of Husaby (Kristin Lavransdatter  #2),Sigrid Undset,0394752937
